fund,rebalance_date,ticker,weight
Equity_RiskParity,2021-10-01,AMT,0.026746
Equity_RiskParity,2021-10-01,BA,0.00995
Equity_RiskParity,2021-10-01,CAT,0.015288
Equity_RiskParity,2021-10-01,CCI,0.03456
Equity_RiskParity,2021-10-01,CMCSA,0.015213
Equity_RiskParity,2021-10-01,COP,0.010275
Equity_RiskParity,2021-10-01,CVX,0.012557
Equity_RiskParity,2021-10-01,D,0.027888
Equity_RiskParity,2021-10-01,DD,0.014184
Equity_RiskParity,2021-10-01,DIS,0.015314
Equity_RiskParity,2021-10-01,DOW,0.012634
Equity_RiskParity,2021-10-01,DUK,0.029053
Equity_RiskParity,2021-10-01,EA,0.03008
Equity_RiskParity,2021-10-01,GE,0.015263
Equity_RiskParity,2021-10-01,GILD,0.026072
Equity_RiskParity,2021-10-01,GS,0.015474
Equity_RiskParity,2021-10-01,INTC,0.015706
Equity_RiskParity,2021-10-01,KO,0.02188
Equity_RiskParity,2021-10-01,MMM,0.026019
Equity_RiskParity,2021-10-01,MRK,0.031694
Equity_RiskParity,2021-10-01,MS,0.013429
Equity_RiskParity,2021-10-01,NEE,0.020781
Equity_RiskParity,2021-10-01,NEM,0.020316
Equity_RiskParity,2021-10-01,NKE,0.018215
Equity_RiskParity,2021-10-01,NUE,0.011016
Equity_RiskParity,2021-10-01,NVDA,0.015573
Equity_RiskParity,2021-10-01,O,0.02021
Equity_RiskParity,2021-10-01,OXY,0.007985
Equity_RiskParity,2021-10-01,PLD,0.02181
Equity_RiskParity,2021-10-01,PSA,0.037757
Equity_RiskParity,2021-10-01,QCOM,0.012916
Equity_RiskParity,2021-10-01,SBUX,0.017802
Equity_RiskParity,2021-10-01,SHW,0.02611
Equity_RiskParity,2021-10-01,SLB,0.009844
Equity_RiskParity,2021-10-01,SO,0.022929
Equity_RiskParity,2021-10-01,T,0.028027
Equity_RiskParity,2021-10-01,TMUS,0.020206
Equity_RiskParity,2021-10-01,TTWO,0.027894
Equity_RiskParity,2021-10-01,UPS,0.019575
Equity_RiskParity,2021-10-01,USB,0.013659
Equity_RiskParity,2021-10-01,V,0.016074
Equity_RiskParity,2021-10-01,WFC,0.012124
Equity_RiskParity,2021-10-01,WMT,0.029982
Equity_RiskParity,2021-10-01,XOM,0.011797
Equity_RiskParity,2021-11-01,ABBV,0.022188
Equity_RiskParity,2021-11-01,ABT,0.03112
Equity_RiskParity,2021-11-01,ADBE,0.02133
Equity_RiskParity,2021-11-01,AEP,0.029448
Equity_RiskParity,2021-11-01,AMD,0.018291
Equity_RiskParity,2021-11-01,AMGN,0.020891
Equity_RiskParity,2021-11-01,AMT,0.02623
Equity_RiskParity,2021-11-01,BA,0.010684
Equity_RiskParity,2021-11-01,CAT,0.015456
Equity_RiskParity,2021-11-01,CCI,0.031591
Equity_RiskParity,2021-11-01,CMCSA,0.014972
Equity_RiskParity,2021-11-01,COP,0.011122
Equity_RiskParity,2021-11-01,CVX,0.012698
Equity_RiskParity,2021-11-01,D,0.026589
Equity_RiskParity,2021-11-01,DD,0.013642
Equity_RiskParity,2021-11-01,DIS,0.015117
Equity_RiskParity,2021-11-01,DOW,0.011856
Equity_RiskParity,2021-11-01,DUK,0.029194
Equity_RiskParity,2021-11-01,EA,0.030066
Equity_RiskParity,2021-11-01,GE,0.013879
Equity_RiskParity,2021-11-01,GILD,0.027533
Equity_RiskParity,2021-11-01,GS,0.01566
Equity_RiskParity,2021-11-01,INTC,0.015675
Equity_RiskParity,2021-11-01,KO,0.024019
Equity_RiskParity,2021-11-01,MMM,0.026237
Equity_RiskParity,2021-11-01,MRK,0.02855
Equity_RiskParity,2021-11-01,MS,0.013491
Equity_RiskParity,2021-11-01,NEE,0.019866
Equity_RiskParity,2021-11-01,NEM,0.021879
Equity_RiskParity,2021-11-01,NKE,0.018216
Equity_RiskParity,2021-11-01,NUE,0.010932
Equity_RiskParity,2021-11-01,NVDA,0.016014
Equity_RiskParity,2021-11-01,O,0.019825
Equity_RiskParity,2021-11-01,OXY,0.008273
Equity_RiskParity,2021-11-01,PLD,0.022162
Equity_RiskParity,2021-11-01,PSA,0.038047
Equity_RiskParity,2021-11-01,QCOM,0.012744
Equity_RiskParity,2021-11-01,SBUX,0.018068
Equity_RiskParity,2021-11-01,SHW,0.024226
Equity_RiskParity,2021-11-01,SLB,0.009585
Equity_RiskParity,2021-11-01,SO,0.022754
Equity_RiskParity,2021-11-01,T,0.027273
Equity_RiskParity,2021-11-01,TMUS,0.020659
Equity_RiskParity,2021-11-01,TTWO,0.026116
Equity_RiskParity,2021-11-01,UPS,0.021653
Equity_RiskParity,2021-11-01,USB,0.014145
Equity_RiskParity,2021-11-01,V,0.015749
Equity_RiskParity,2021-11-01,WFC,0.012708
Equity_RiskParity,2021-11-01,WMT,0.029602
Equity_RiskParity,2021-11-01,XOM,0.011979
Equity_RiskParity,2021-12-01,ABBV,0.022269
Equity_RiskParity,2021-12-01,ABT,0.031646
Equity_RiskParity,2021-12-01,ADBE,0.02016
Equity_RiskParity,2021-12-01,AEP,0.029471
Equity_RiskParity,2021-12-01,AMD,0.016002
Equity_RiskParity,2021-12-01,AMGN,0.0209
Equity_RiskParity,2021-12-01,AMT,0.024599
Equity_RiskParity,2021-12-01,BA,0.013067
Equity_RiskParity,2021-12-01,CAT,0.015097
Equity_RiskParity,2021-12-01,CCI,0.026556
Equity_RiskParity,2021-12-01,CMCSA,0.015675
Equity_RiskParity,2021-12-01,COP,0.012279
Equity_RiskParity,2021-12-01,CVX,0.015127
Equity_RiskParity,2021-12-01,D,0.026668
Equity_RiskParity,2021-12-01,DD,0.013455
Equity_RiskParity,2021-12-01,DIS,0.016898
Equity_RiskParity,2021-12-01,DOW,0.012615
Equity_RiskParity,2021-12-01,DUK,0.031919
Equity_RiskParity,2021-12-01,EA,0.029491
Equity_RiskParity,2021-12-01,GE,0.014114
Equity_RiskParity,2021-12-01,GILD,0.026742
Equity_RiskParity,2021-12-01,GS,0.01637
Equity_RiskParity,2021-12-01,INTC,0.01536
Equity_RiskParity,2021-12-01,KO,0.024725
Equity_RiskParity,2021-12-01,MMM,0.02645
Equity_RiskParity,2021-12-01,MRK,0.027745
Equity_RiskParity,2021-12-01,MS,0.01429
Equity_RiskParity,2021-12-01,NEE,0.019821
Equity_RiskParity,2021-12-01,NEM,0.021423
Equity_RiskParity,2021-12-01,NKE,0.018263
Equity_RiskParity,2021-12-01,NUE,0.011174
Equity_RiskParity,2021-12-01,NVDA,0.013887
Equity_RiskParity,2021-12-01,O,0.023268
Equity_RiskParity,2021-12-01,OXY,0.009246
Equity_RiskParity,2021-12-01,PLD,0.019821
Equity_RiskParity,2021-12-01,PSA,0.035176
Equity_RiskParity,2021-12-01,QCOM,0.013265
Equity_RiskParity,2021-12-01,SBUX,0.018509
Equity_RiskParity,2021-12-01,SHW,0.023432
Equity_RiskParity,2021-12-01,SLB,0.01003
Equity_RiskParity,2021-12-01,SO,0.024872
Equity_RiskParity,2021-12-01,T,0.026976
Equity_RiskParity,2021-12-01,TMUS,0.018134
Equity_RiskParity,2021-12-01,TTWO,0.023985
Equity_RiskParity,2021-12-01,UPS,0.021599
Equity_RiskParity,2021-12-01,USB,0.014808
Equity_RiskParity,2021-12-01,V,0.017107
Equity_RiskParity,2021-12-01,WFC,0.012889
Equity_RiskParity,2021-12-01,WMT,0.029391
Equity_RiskParity,2021-12-01,XOM,0.013232
Equity_RiskParity,2022-01-03,ABBV,0.023084
Equity_RiskParity,2022-01-03,ABT,0.03137
Equity_RiskParity,2022-01-03,ADBE,0.01852
Equity_RiskParity,2022-01-03,AEP,0.030082
Equity_RiskParity,2022-01-03,AMD,0.014989
Equity_RiskParity,2022-01-03,AMGN,0.021783
Equity_RiskParity,2022-01-03,AMT,0.024023
Equity_RiskParity,2022-01-03,BA,0.011868
Equity_RiskParity,2022-01-03,CAT,0.015178
Equity_RiskParity,2022-01-03,CCI,0.025574
Equity_RiskParity,2022-01-03,CMCSA,0.016195
Equity_RiskParity,2022-01-03,COP,0.012249
Equity_RiskParity,2022-01-03,CVX,0.015416
Equity_RiskParity,2022-01-03,D,0.026406
Equity_RiskParity,2022-01-03,DD,0.013644
Equity_RiskParity,2022-01-03,DIS,0.017317
Equity_RiskParity,2022-01-03,DOW,0.01277
Equity_RiskParity,2022-01-03,DUK,0.03257
Equity_RiskParity,2022-01-03,EA,0.028021
Equity_RiskParity,2022-01-03,GE,0.014135
Equity_RiskParity,2022-01-03,GILD,0.029302
Equity_RiskParity,2022-01-03,GS,0.015821
Equity_RiskParity,2022-01-03,INTC,0.015368
Equity_RiskParity,2022-01-03,KO,0.024935
Equity_RiskParity,2022-01-03,MMM,0.026469
Equity_RiskParity,2022-01-03,MRK,0.03087
Equity_RiskParity,2022-01-03,MS,0.014247
Equity_RiskParity,2022-01-03,NEE,0.020606
Equity_RiskParity,2022-01-03,NEM,0.02283
Equity_RiskParity,2022-01-03,NKE,0.018074
Equity_RiskParity,2022-01-03,NUE,0.012155
Equity_RiskParity,2022-01-03,NVDA,0.012888
Equity_RiskParity,2022-01-03,O,0.022526
Equity_RiskParity,2022-01-03,OXY,0.009708
Equity_RiskParity,2022-01-03,PLD,0.020584
Equity_RiskParity,2022-01-03,PSA,0.033002
Equity_RiskParity,2022-01-03,QCOM,0.013996
Equity_RiskParity,2022-01-03,SBUX,0.01754
Equity_RiskParity,2022-01-03,SHW,0.022283
Equity_RiskParity,2022-01-03,SLB,0.010495
Equity_RiskParity,2022-01-03,SO,0.026254
Equity_RiskParity,2022-01-03,T,0.026364
Equity_RiskParity,2022-01-03,TMUS,0.01753
Equity_RiskParity,2022-01-03,TTWO,0.023646
Equity_RiskParity,2022-01-03,UPS,0.019902
Equity_RiskParity,2022-01-03,USB,0.014596
Equity_RiskParity,2022-01-03,V,0.016301
Equity_RiskParity,2022-01-03,WFC,0.012662
Equity_RiskParity,2022-01-03,WMT,0.02994
Equity_RiskParity,2022-01-03,XOM,0.013915
Equity_RiskParity,2022-02-01,ABBV,0.027278
Equity_RiskParity,2022-02-01,ABT,0.027804
Equity_RiskParity,2022-02-01,ADBE,0.017694
Equity_RiskParity,2022-02-01,AEP,0.030394
Equity_RiskParity,2022-02-01,AMD,0.013076
Equity_RiskParity,2022-02-01,AMGN,0.022656
Equity_RiskParity,2022-02-01,AMT,0.021492
Equity_RiskParity,2022-02-01,BA,0.011731
Equity_RiskParity,2022-02-01,CAT,0.01652
Equity_RiskParity,2022-02-01,CCI,0.022328
Equity_RiskParity,2022-02-01,CMCSA,0.017306
Equity_RiskParity,2022-02-01,COP,0.0132
Equity_RiskParity,2022-02-01,CVX,0.017611
Equity_RiskParity,2022-02-01,D,0.025412
Equity_RiskParity,2022-02-01,DD,0.013955
Equity_RiskParity,2022-02-01,DIS,0.017064
Equity_RiskParity,2022-02-01,DOW,0.01383
Equity_RiskParity,2022-02-01,DUK,0.031991
Equity_RiskParity,2022-02-01,EA,0.028503
Equity_RiskParity,2022-02-01,GE,0.012925
Equity_RiskParity,2022-02-01,GILD,0.027385
Equity_RiskParity,2022-02-01,GS,0.014888
Equity_RiskParity,2022-02-01,INTC,0.016068
Equity_RiskParity,2022-02-01,KO,0.025498
Equity_RiskParity,2022-02-01,MMM,0.022539
Equity_RiskParity,2022-02-01,MRK,0.03676
Equity_RiskParity,2022-02-01,MS,0.015317
Equity_RiskParity,2022-02-01,NEE,0.02307
Equity_RiskParity,2022-02-01,NEM,0.02378
Equity_RiskParity,2022-02-01,NKE,0.018423
Equity_RiskParity,2022-02-01,NUE,0.011431
Equity_RiskParity,2022-02-01,NVDA,0.011418
Equity_RiskParity,2022-02-01,O,0.022026
Equity_RiskParity,2022-02-01,OXY,0.00962
Equity_RiskParity,2022-02-01,PLD,0.020994
Equity_RiskParity,2022-02-01,PSA,0.031728
Equity_RiskParity,2022-02-01,QCOM,0.013847
Equity_RiskParity,2022-02-01,SBUX,0.019242
Equity_RiskParity,2022-02-01,SHW,0.021991
Equity_RiskParity,2022-02-01,SLB,0.011186
Equity_RiskParity,2022-02-01,SO,0.0298
Equity_RiskParity,2022-02-01,T,0.021774
Equity_RiskParity,2022-02-01,TMUS,0.018797
Equity_RiskParity,2022-02-01,TTWO,0.023129
Equity_RiskParity,2022-02-01,UPS,0.019194
Equity_RiskParity,2022-02-01,USB,0.014784
Equity_RiskParity,2022-02-01,V,0.015313
Equity_RiskParity,2022-02-01,WFC,0.013847
Equity_RiskParity,2022-02-01,WMT,0.028867
Equity_RiskParity,2022-02-01,XOM,0.014517
Equity_RiskParity,2022-03-01,ABBV,0.028091
Equity_RiskParity,2022-03-01,ABT,0.025292
Equity_RiskParity,2022-03-01,ADBE,0.017098
Equity_RiskParity,2022-03-01,AEP,0.029996
Equity_RiskParity,2022-03-01,AMD,0.011642
Equity_RiskParity,2022-03-01,AMGN,0.02128
Equity_RiskParity,2022-03-01,AMT,0.020971
Equity_RiskParity,2022-03-01,BA,0.012841
Equity_RiskParity,2022-03-01,CAT,0.01645
Equity_RiskParity,2022-03-01,CCI,0.020755
Equity_RiskParity,2022-03-01,CMCSA,0.016997
Equity_RiskParity,2022-03-01,COP,0.013666
Equity_RiskParity,2022-03-01,CVX,0.018188
Equity_RiskParity,2022-03-01,D,0.026245
Equity_RiskParity,2022-03-01,DD,0.013677
Equity_RiskParity,2022-03-01,DIS,0.019866
Equity_RiskParity,2022-03-01,DOW,0.014544
Equity_RiskParity,2022-03-01,DUK,0.029318
Equity_RiskParity,2022-03-01,EA,0.028896
Equity_RiskParity,2022-03-01,GE,0.013251
Equity_RiskParity,2022-03-01,GILD,0.031913
Equity_RiskParity,2022-03-01,GS,0.015435
Equity_RiskParity,2022-03-01,INTC,0.016125
Equity_RiskParity,2022-03-01,KO,0.028176
Equity_RiskParity,2022-03-01,MMM,0.019806
Equity_RiskParity,2022-03-01,MRK,0.033612
Equity_RiskParity,2022-03-01,MS,0.015289
Equity_RiskParity,2022-03-01,NEE,0.022985
Equity_RiskParity,2022-03-01,NEM,0.027432
Equity_RiskParity,2022-03-01,NKE,0.01831
Equity_RiskParity,2022-03-01,NUE,0.010847
Equity_RiskParity,2022-03-01,NVDA,0.010447
Equity_RiskParity,2022-03-01,O,0.02112
Equity_RiskParity,2022-03-01,OXY,0.011687
Equity_RiskParity,2022-03-01,PLD,0.019217
Equity_RiskParity,2022-03-01,PSA,0.028179
Equity_RiskParity,2022-03-01,QCOM,0.012311
Equity_RiskParity,2022-03-01,SBUX,0.017908
Equity_RiskParity,2022-03-01,SHW,0.020007
Equity_RiskParity,2022-03-01,SLB,0.011937
Equity_RiskParity,2022-03-01,SO,0.029364
Equity_RiskParity,2022-03-01,T,0.022003
Equity_RiskParity,2022-03-01,TMUS,0.019418
Equity_RiskParity,2022-03-01,TTWO,0.025478
Equity_RiskParity,2022-03-01,UPS,0.017972
Equity_RiskParity,2022-03-01,USB,0.015361
Equity_RiskParity,2022-03-01,V,0.015695
Equity_RiskParity,2022-03-01,WFC,0.014301
Equity_RiskParity,2022-03-01,WMT,0.032596
Equity_RiskParity,2022-03-01,XOM,0.016002
Equity_RiskParity,2022-04-01,ABBV,0.029378
Equity_RiskParity,2022-04-01,ABT,0.023236
Equity_RiskParity,2022-04-01,ADBE,0.01583
Equity_RiskParity,2022-04-01,AEP,0.030028
Equity_RiskParity,2022-04-01,AMD,0.011092
Equity_RiskParity,2022-04-01,AMGN,0.022699
Equity_RiskParity,2022-04-01,AMT,0.021579
Equity_RiskParity,2022-04-01,BA,0.012073
Equity_RiskParity,2022-04-01,CAT,0.018133
Equity_RiskParity,2022-04-01,CCI,0.021796
Equity_RiskParity,2022-04-01,CMCSA,0.017135
Equity_RiskParity,2022-04-01,COP,0.014709
Equity_RiskParity,2022-04-01,CVX,0.021467
Equity_RiskParity,2022-04-01,D,0.026595
Equity_RiskParity,2022-04-01,DD,0.012357
Equity_RiskParity,2022-04-01,DIS,0.017777
Equity_RiskParity,2022-04-01,DOW,0.013918
Equity_RiskParity,2022-04-01,DUK,0.030361
Equity_RiskParity,2022-04-01,EA,0.028025
Equity_RiskParity,2022-04-01,GE,0.012483
Equity_RiskParity,2022-04-01,GILD,0.031775
Equity_RiskParity,2022-04-01,GS,0.013719
Equity_RiskParity,2022-04-01,INTC,0.016359
Equity_RiskParity,2022-04-01,KO,0.027521
Equity_RiskParity,2022-04-01,MMM,0.018438
Equity_RiskParity,2022-04-01,MRK,0.035348
Equity_RiskParity,2022-04-01,MS,0.013292
Equity_RiskParity,2022-04-01,NEE,0.025836
Equity_RiskParity,2022-04-01,NEM,0.034965
Equity_RiskParity,2022-04-01,NKE,0.016204
Equity_RiskParity,2022-04-01,NUE,0.010969
Equity_RiskParity,2022-04-01,NVDA,0.009876
Equity_RiskParity,2022-04-01,O,0.021103
Equity_RiskParity,2022-04-01,OXY,0.011114
Equity_RiskParity,2022-04-01,PLD,0.019245
Equity_RiskParity,2022-04-01,PSA,0.026454
Equity_RiskParity,2022-04-01,QCOM,0.011808
Equity_RiskParity,2022-04-01,SBUX,0.015517
Equity_RiskParity,2022-04-01,SHW,0.019794
Equity_RiskParity,2022-04-01,SLB,0.013471
Equity_RiskParity,2022-04-01,SO,0.030815
Equity_RiskParity,2022-04-01,T,0.020712
Equity_RiskParity,2022-04-01,TMUS,0.020695
Equity_RiskParity,2022-04-01,TTWO,0.023234
Equity_RiskParity,2022-04-01,UPS,0.016764
Equity_RiskParity,2022-04-01,USB,0.013775
Equity_RiskParity,2022-04-01,V,0.015559
Equity_RiskParity,2022-04-01,WFC,0.012608
Equity_RiskParity,2022-04-01,WMT,0.034118
Equity_RiskParity,2022-04-01,XOM,0.018241
Equity_RiskParity,2022-05-02,ABBV,0.027844
Equity_RiskParity,2022-05-02,ABT,0.022332
Equity_RiskParity,2022-05-02,ADBE,0.015944
Equity_RiskParity,2022-05-02,AEP,0.028176
Equity_RiskParity,2022-05-02,AMD,0.011262
Equity_RiskParity,2022-05-02,AMGN,0.025562
Equity_RiskParity,2022-05-02,AMT,0.021415
Equity_RiskParity,2022-05-02,BA,0.012491
Equity_RiskParity,2022-05-02,CAT,0.018471
Equity_RiskParity,2022-05-02,CCI,0.02193
Equity_RiskParity,2022-05-02,CMCSA,0.018366
Equity_RiskParity,2022-05-02,COP,0.014648
Equity_RiskParity,2022-05-02,CVX,0.020346
Equity_RiskParity,2022-05-02,D,0.027507
Equity_RiskParity,2022-05-02,DD,0.013287
Equity_RiskParity,2022-05-02,DIS,0.017559
Equity_RiskParity,2022-05-02,DOW,0.016481
Equity_RiskParity,2022-05-02,DUK,0.031113
Equity_RiskParity,2022-05-02,EA,0.029451
Equity_RiskParity,2022-05-02,GE,0.01239
Equity_RiskParity,2022-05-02,GILD,0.029692
Equity_RiskParity,2022-05-02,GS,0.013944
Equity_RiskParity,2022-05-02,INTC,0.015596
Equity_RiskParity,2022-05-02,KO,0.028196
Equity_RiskParity,2022-05-02,MMM,0.019482
Equity_RiskParity,2022-05-02,MRK,0.033659
Equity_RiskParity,2022-05-02,MS,0.013473
Equity_RiskParity,2022-05-02,NEE,0.024201
Equity_RiskParity,2022-05-02,NEM,0.033591
Equity_RiskParity,2022-05-02,NKE,0.015845
Equity_RiskParity,2022-05-02,NUE,0.011661
Equity_RiskParity,2022-05-02,NVDA,0.009742
Equity_RiskParity,2022-05-02,O,0.020954
Equity_RiskParity,2022-05-02,OXY,0.010978
Equity_RiskParity,2022-05-02,PLD,0.017498
Equity_RiskParity,2022-05-02,PSA,0.022632
Equity_RiskParity,2022-05-02,QCOM,0.011936
Equity_RiskParity,2022-05-02,SBUX,0.016339
Equity_RiskParity,2022-05-02,SHW,0.023813
Equity_RiskParity,2022-05-02,SLB,0.014706
Equity_RiskParity,2022-05-02,SO,0.029314
Equity_RiskParity,2022-05-02,T,0.022322
Equity_RiskParity,2022-05-02,TMUS,0.018816
Equity_RiskParity,2022-05-02,TTWO,0.022945
Equity_RiskParity,2022-05-02,UPS,0.016705
Equity_RiskParity,2022-05-02,USB,0.014844
Equity_RiskParity,2022-05-02,V,0.01556
Equity_RiskParity,2022-05-02,WFC,0.0134
Equity_RiskParity,2022-05-02,WMT,0.032983
Equity_RiskParity,2022-05-02,XOM,0.0186
Equity_RiskParity,2022-06-01,ABBV,0.031949
Equity_RiskParity,2022-06-01,ABT,0.020418
Equity_RiskParity,2022-06-01,ADBE,0.015043
Equity_RiskParity,2022-06-01,AEP,0.030018
Equity_RiskParity,2022-06-01,AMD,0.009653
Equity_RiskParity,2022-06-01,AMGN,0.029668
Equity_RiskParity,2022-06-01,AMT,0.020074
Equity_RiskParity,2022-06-01,BA,0.011686
Equity_RiskParity,2022-06-01,CAT,0.017245
Equity_RiskParity,2022-06-01,CCI,0.021619
Equity_RiskParity,2022-06-01,CMCSA,0.019414
Equity_RiskParity,2022-06-01,COP,0.013971
Equity_RiskParity,2022-06-01,CVX,0.019528
Equity_RiskParity,2022-06-01,D,0.029452
Equity_RiskParity,2022-06-01,DD,0.013602
Equity_RiskParity,2022-06-01,DIS,0.016463
Equity_RiskParity,2022-06-01,DOW,0.017239
Equity_RiskParity,2022-06-01,DUK,0.033652
Equity_RiskParity,2022-06-01,EA,0.02847
Equity_RiskParity,2022-06-01,GE,0.012644
Equity_RiskParity,2022-06-01,GILD,0.032662
Equity_RiskParity,2022-06-01,GS,0.014825
Equity_RiskParity,2022-06-01,INTC,0.015636
Equity_RiskParity,2022-06-01,KO,0.02493
Equity_RiskParity,2022-06-01,MMM,0.020755
Equity_RiskParity,2022-06-01,MRK,0.036082
Equity_RiskParity,2022-06-01,MS,0.01359
Equity_RiskParity,2022-06-01,NEE,0.022644
Equity_RiskParity,2022-06-01,NEM,0.03382
Equity_RiskParity,2022-06-01,NKE,0.015056
Equity_RiskParity,2022-06-01,NUE,0.011794
Equity_RiskParity,2022-06-01,NVDA,0.009287
Equity_RiskParity,2022-06-01,O,0.021512
Equity_RiskParity,2022-06-01,OXY,0.010713
Equity_RiskParity,2022-06-01,PLD,0.016134
Equity_RiskParity,2022-06-01,PSA,0.021024
Equity_RiskParity,2022-06-01,QCOM,0.012081
Equity_RiskParity,2022-06-01,SBUX,0.014292
Equity_RiskParity,2022-06-01,SHW,0.023453
Equity_RiskParity,2022-06-01,SLB,0.012472
Equity_RiskParity,2022-06-01,SO,0.031531
Equity_RiskParity,2022-06-01,T,0.022892
Equity_RiskParity,2022-06-01,TMUS,0.0183
Equity_RiskParity,2022-06-01,TTWO,0.018553
Equity_RiskParity,2022-06-01,UPS,0.017228
Equity_RiskParity,2022-06-01,USB,0.016323
Equity_RiskParity,2022-06-01,V,0.014998
Equity_RiskParity,2022-06-01,WFC,0.013423
Equity_RiskParity,2022-06-01,WMT,0.034514
Equity_RiskParity,2022-06-01,XOM,0.017667
Equity_RiskParity,2022-07-01,ABBV,0.030637
Equity_RiskParity,2022-07-01,ABT,0.019672
Equity_RiskParity,2022-07-01,ADBE,0.014177
Equity_RiskParity,2022-07-01,AEP,0.028823
Equity_RiskParity,2022-07-01,AMD,0.009084
Equity_RiskParity,2022-07-01,AMGN,0.031744
Equity_RiskParity,2022-07-01,AMT,0.019048
Equity_RiskParity,2022-07-01,BA,0.011601
Equity_RiskParity,2022-07-01,CAT,0.017013
Equity_RiskParity,2022-07-01,CCI,0.020062
Equity_RiskParity,2022-07-01,CMCSA,0.020387
Equity_RiskParity,2022-07-01,COP,0.014343
Equity_RiskParity,2022-07-01,CVX,0.019817
Equity_RiskParity,2022-07-01,D,0.029716
Equity_RiskParity,2022-07-01,DD,0.013528
Equity_RiskParity,2022-07-01,DIS,0.016708
Equity_RiskParity,2022-07-01,DOW,0.017171
Equity_RiskParity,2022-07-01,DUK,0.033168
Equity_RiskParity,2022-07-01,EA,0.027231
Equity_RiskParity,2022-07-01,GE,0.012929
Equity_RiskParity,2022-07-01,GILD,0.032938
Equity_RiskParity,2022-07-01,GS,0.015203
Equity_RiskParity,2022-07-01,INTC,0.015546
Equity_RiskParity,2022-07-01,KO,0.026983
Equity_RiskParity,2022-07-01,MMM,0.022068
Equity_RiskParity,2022-07-01,MRK,0.034354
Equity_RiskParity,2022-07-01,MS,0.014151
Equity_RiskParity,2022-07-01,NEE,0.021196
Equity_RiskParity,2022-07-01,NEM,0.035483
Equity_RiskParity,2022-07-01,NKE,0.014792
Equity_RiskParity,2022-07-01,NUE,0.011981
Equity_RiskParity,2022-07-01,NVDA,0.008825
Equity_RiskParity,2022-07-01,O,0.022268
Equity_RiskParity,2022-07-01,OXY,0.011223
Equity_RiskParity,2022-07-01,PLD,0.015141
Equity_RiskParity,2022-07-01,PSA,0.020871
Equity_RiskParity,2022-07-01,QCOM,0.012324
Equity_RiskParity,2022-07-01,SBUX,0.014383
Equity_RiskParity,2022-07-01,SHW,0.021447
Equity_RiskParity,2022-07-01,SLB,0.013336
Equity_RiskParity,2022-07-01,SO,0.03035
Equity_RiskParity,2022-07-01,T,0.022489
Equity_RiskParity,2022-07-01,TMUS,0.01837
Equity_RiskParity,2022-07-01,TTWO,0.018583
Equity_RiskParity,2022-07-01,UPS,0.018754
Equity_RiskParity,2022-07-01,USB,0.016596
Equity_RiskParity,2022-07-01,V,0.014781
Equity_RiskParity,2022-07-01,WFC,0.013689
Equity_RiskParity,2022-07-01,WMT,0.037371
Equity_RiskParity,2022-07-01,XOM,0.017641
Equity_RiskParity,2022-08-01,ABBV,0.032398
Equity_RiskParity,2022-08-01,ABT,0.018881
Equity_RiskParity,2022-08-01,ADBE,0.013748
Equity_RiskParity,2022-08-01,AEP,0.028725
Equity_RiskParity,2022-08-01,AMD,0.009007
Equity_RiskParity,2022-08-01,AMGN,0.031634
Equity_RiskParity,2022-08-01,AMT,0.018556
Equity_RiskParity,2022-08-01,BA,0.011828
Equity_RiskParity,2022-08-01,CAT,0.016474
Equity_RiskParity,2022-08-01,CCI,0.019589
Equity_RiskParity,2022-08-01,CMCSA,0.021347
Equity_RiskParity,2022-08-01,COP,0.014284
Equity_RiskParity,2022-08-01,CVX,0.019462
Equity_RiskParity,2022-08-01,D,0.029203
Equity_RiskParity,2022-08-01,DD,0.013792
Equity_RiskParity,2022-08-01,DIS,0.016555
Equity_RiskParity,2022-08-01,DOW,0.01757
Equity_RiskParity,2022-08-01,DUK,0.032643
Equity_RiskParity,2022-08-01,EA,0.027095
Equity_RiskParity,2022-08-01,GE,0.013321
Equity_RiskParity,2022-08-01,GILD,0.032712
Equity_RiskParity,2022-08-01,GS,0.015068
Equity_RiskParity,2022-08-01,INTC,0.015861
Equity_RiskParity,2022-08-01,KO,0.027019
Equity_RiskParity,2022-08-01,MMM,0.022709
Equity_RiskParity,2022-08-01,MRK,0.035065
Equity_RiskParity,2022-08-01,MS,0.01421
Equity_RiskParity,2022-08-01,NEE,0.02056
Equity_RiskParity,2022-08-01,NEM,0.036817
Equity_RiskParity,2022-08-01,NKE,0.014379
Equity_RiskParity,2022-08-01,NUE,0.01219
Equity_RiskParity,2022-08-01,NVDA,0.008758
Equity_RiskParity,2022-08-01,O,0.022305
Equity_RiskParity,2022-08-01,OXY,0.011371
Equity_RiskParity,2022-08-01,PLD,0.014662
Equity_RiskParity,2022-08-01,PSA,0.020467
Equity_RiskParity,2022-08-01,QCOM,0.012798
Equity_RiskParity,2022-08-01,SBUX,0.014465
Equity_RiskParity,2022-08-01,SHW,0.021867
Equity_RiskParity,2022-08-01,SLB,0.01365
Equity_RiskParity,2022-08-01,SO,0.029893
Equity_RiskParity,2022-08-01,T,0.022849
Equity_RiskParity,2022-08-01,TMUS,0.018214
Equity_RiskParity,2022-08-01,TTWO,0.018561
Equity_RiskParity,2022-08-01,UPS,0.017855
Equity_RiskParity,2022-08-01,USB,0.017437
Equity_RiskParity,2022-08-01,V,0.015055
