date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2022-12-06,0.167824,0.11515,0.255548,-0.024983,0.019797,-0.121482,0.022132,0.19974,0.006491,0.061703
2022-12-07,0.079656,0.171248,0.083456,-0.002,-0.046141,-0.059876,0.019267,0.309097,0.215405,0.261785
2022-12-08,0.075708,0.104273,0.229835,0.114028,0.035645,0.12439,0.123829,0.239486,0.130409,0.088217
2022-12-09,-0.1574,0.266982,0.086361,0.0,0.092443,0.14728,0.112292,0.417655,0.105365,0.111008
2022-12-12,-0.079374,0.137291,0.268323,0.074716,0.008627,-0.029133,-0.018875,0.223985,0.109597,0.24038
2022-12-13,-0.152664,0.091417,0.149775,0.132186,0.116378,0.20892,0.140778,0.010638,0.1414,0.190642
2022-12-14,-0.044175,0.151657,-0.048951,0.003927,0.179466,0.24986,0.0802,0.068,0.004423,0.106766
2022-12-15,0.063461,0.126274,0.03632,0.301388,0.162805,0.210275,0.069818,0.034527,-0.066206,0.32604
2022-12-16,-0.136945,0.144397,0.114072,-0.084787,0.169217,0.044738,-0.0642,0.237817,0.080433,0.313748
2022-12-19,0.125767,0.14828,0.07207,0.034465,0.054403,0.15825,0.085839,0.164395,0.012095,0.289132
2022-12-20,0.282472,0.16354,0.260688,0.252178,0.185314,0.117985,0.179842,0.077061,0.184157,0.376603
2022-12-21,-0.006523,-0.065106,0.06484,0.082194,0.168378,0.354241,0.12093,0.013665,0.185002,0.312466
2022-12-22,0.01532,0.051079,0.378585,0.293308,0.065476,0.123067,0.016619,0.011896,-0.11699,0.166378
2022-12-23,0.15746,0.134698,0.020424,0.180484,-0.068395,0.05007,0.014468,0.010356,0.047672,0.280256
2022-12-27,0.16654,0.220512,0.191496,0.14616,0.109378,0.112105,0.182715,0.276205,-0.024003,0.131771
2022-12-28,0.077467,0.099218,0.155009,0.124249,0.176088,0.080714,0.038284,0.241487,0.079413,0.128371
2022-12-29,0.023599,0.158369,0.038562,0.05307,0.116396,0.054502,0.056588,0.125785,0.178527,0.07741
2022-12-30,0.002432,0.114755,0.16362,0.114453,0.063955,0.116993,-0.003262,0.088489,0.044518,0.07732
2023-01-03,0.003714,0.098269,0.28271,0.10187,0.171742,0.062325,0.10212,0.208531,0.09885,0.159997
2023-01-04,0.028547,0.076065,0.243942,0.196169,0.072293,0.08129,0.04404,0.201882,0.034404,0.15975
2023-01-05,0.071244,0.237687,0.242212,0.055217,0.157785,0.13137,0.12264,0.191036,0.223515,0.105259
2023-01-06,0.241787,0.19072,0.154494,0.1332,0.063903,0.068015,0.0,0.124224,0.230965,-0.006735
2023-01-09,0.334205,0.183287,0.286579,0.067696,0.193815,0.171765,0.08038,0.051759,0.121156,0.073777
2023-01-10,0.344107,0.109892,0.044927,0.094318,0.064153,0.157197,0.150355,-0.005387,0.238118,0.039226
2023-01-11,0.183428,0.037726,0.118658,0.063079,0.031677,0.029257,0.156862,0.03349,0.061187,0.030396
2023-01-12,0.106753,0.062836,0.056329,0.101041,0.056579,0.115522,0.156419,-0.019357,0.056658,0.11652
2023-01-13,0.169965,0.191123,0.173943,0.067127,0.172322,0.03766,0.28611,-0.028188,0.100065,0.162941
2023-01-17,0.203657,0.238678,0.069819,0.158071,0.262109,0.215895,0.144367,0.0635,0.125481,0.21774
2023-01-18,0.022158,0.176819,0.241063,0.187011,0.124088,-0.095755,0.136917,-0.035407,0.187357,0.203321
2023-01-19,0.04128,-0.002996,0.17214,0.047324,-0.017162,0.05073,0.13397,0.08114,0.14084,0.16392
2023-01-20,-0.014143,0.013133,0.180122,0.051685,0.066125,-0.00316,0.159958,0.045287,0.064669,0.13795
2023-01-23,0.054547,0.210389,0.038813,-0.054972,0.253675,0.183461,0.013497,0.077247,0.04196,0.201597
2023-01-24,0.038075,0.156044,0.22336,0.104095,0.142978,0.065502,0.019971,0.237174,0.033441,0.232971
2023-01-25,0.001426,0.122619,0.190507,0.062324,0.00229,0.126592,-0.090304,0.33177,0.061449,0.186743
2023-01-26,0.228736,0.111553,0.20452,0.176397,0.17705,0.025139,0.075,0.174149,0.094907,0.14764
2023-01-27,0.096855,0.041882,0.110591,0.192108,0.181002,0.122083,0.072794,0.218219,-0.001674,0.150507
2023-01-30,0.072581,0.01352,0.139528,0.155533,0.145627,-0.005256,0.149394,0.249116,0.08135,0.161193
2023-01-31,-0.017449,0.061749,0.123394,0.098415,0.041951,0.117438,0.1142,0.152378,-0.004828,0.185017
2023-02-01,0.02168,0.101755,-0.126762,0.046891,0.128392,0.07608,0.061191,0.26651,-0.06427,-0.02065
2023-02-02,0.125709,0.13993,0.180115,0.139686,0.237574,0.17712,0.067485,0.167851,0.210097,0.235533
2023-02-03,0.18137,0.161052,-0.004062,0.085516,0.046571,0.228325,0.00299,0.075213,-0.045936,0.267737
2023-02-06,-0.020167,0.083021,0.036634,-0.040033,0.042994,0.144531,0.083332,0.170559,0.205311,0.150767
2023-02-07,0.027477,0.165284,0.000777,0.243033,0.122067,-0.009796,-0.065318,0.084057,0.192443,0.260334
2023-02-08,0.05899,0.10051,0.085334,0.0311,0.050586,0.155213,0.079524,-0.025768,0.146933,0.194788
2023-02-09,0.069414,0.071215,0.118474,-0.03315,0.008086,0.084346,-0.04827,0.13115,0.211365,0.21886
2023-02-10,0.08831,0.112336,0.148976,-0.041515,0.021839,0.048925,-0.03128,0.25075,-0.017941,0.151985
2023-02-13,-0.019585,0.131039,0.279759,0.102241,0.10701,0.11876,-0.023285,0.3554,0.206883,0.230364
2023-02-14,-0.011585,0.263443,-0.06863,-0.029541,0.212427,0.088623,0.027236,0.15886,0.219755,0.12393
2023-02-15,0.186697,0.103358,0.036427,-0.078845,0.08731,0.053409,0.017866,0.100063,-0.00974,0.188563
2023-02-16,0.02366,0.006371,0.13396,0.04416,0.127585,0.137915,0.07598,0.058449,0.178579,0.16417
2023-02-17,0.26779,0.070984,0.121328,0.22299,0.141227,0.029433,0.011228,-0.007774,0.098927,0.08026
2023-02-21,0.100445,0.117679,0.116175,0.001251,0.023423,0.195737,-0.026625,0.076981,0.110847,0.048961
2023-02-22,0.110903,0.089176,0.114664,0.083987,0.092842,0.0,0.06796,0.100235,0.112917,0.10825
2023-02-23,0.12297,0.10625,0.149252,0.131722,0.084523,0.049003,-0.002797,0.050415,0.014443,0.056576
2023-02-24,0.113833,0.036689,0.056115,0.105561,0.065394,0.081447,0.084858,0.026225,0.00044,0.097607
2023-02-27,0.127015,0.075353,-0.019698,-0.011214,0.080933,0.070885,0.2454,0.09504,0.1029,0.173532
2023-02-28,0.125395,0.12186,0.123548,0.09226,0.064623,0.168409,0.315753,0.110218,0.249636,0.222065
2023-03-01,-0.033398,0.09564,0.063142,0.092847,0.028242,0.04426,0.170193,0.08008,0.183314,0.370658
2023-03-02,0.231347,0.202401,0.276288,0.137394,0.039298,0.204595,0.03019,0.190249,0.081086,0.202713
2023-03-03,0.044499,0.079881,0.202296,0.008717,0.268867,0.116157,0.000248,0.119616,0.206285,0.104819
2023-03-06,0.02023,-0.040311,0.053778,0.098061,0.06327,0.16074,0.034216,0.04136,0.079112,-0.029489
2023-03-07,0.172151,0.164523,0.121447,0.242312,0.164617,0.21112,0.04767,0.113284,0.112984,0.081397
2023-03-08,0.035238,0.253262,0.149416,0.068287,0.056163,0.148073,0.0991,0.205431,0.088036,0.06351
2023-03-09,0.021679,0.10084,0.256829,0.047027,0.127323,0.08122,0.014289,0.149744,0.166029,0.122331
2023-03-10,0.025708,0.120612,0.170851,0.007582,0.22964,0.102844,0.109767,0.26162,0.113837,0.221157
2023-03-13,0.064639,0.053982,0.157854,-0.079644,0.141126,0.132476,0.13992,0.021647,0.058681,0.231619
2023-03-14,0.070781,-0.046497,0.211972,0.171484,-0.015801,0.170362,0.06376,0.2027,0.163058,0.037987
2023-03-15,0.13586,0.065562,0.129466,0.011017,0.081627,0.04638,0.083742,0.177891,-0.012915,0.267557
2023-03-16,0.134786,0.029327,-0.040012,-0.12862,0.04588,0.248279,0.077267,0.221762,0.111555,0.1459
2023-03-17,0.07952,-0.025813,0.032275,-0.048261,0.042446,0.063711,-0.003589,0.229473,0.054475,0.25517
2023-03-20,0.183634,0.042434,0.262595,0.135838,0.081449,0.079197,0.142597,0.04058,0.141291,0.151392
2023-03-21,0.084422,0.141742,0.047393,0.125513,0.157915,0.19473,0.021875,0.359607,0.076383,0.250835
2023-03-22,0.122396,-0.044512,0.131869,0.057744,0.011968,0.12519,0.078207,0.20178,0.067102,0.087963
2023-03-23,0.296031,0.050467,0.169822,-0.025778,0.148239,0.07804,0.046795,0.144422,0.140676,0.129865
2023-03-24,0.290373,0.157884,0.194102,-0.10549,0.089221,0.072587,0.040737,0.119537,0.046421,0.193917
2023-03-27,0.210868,0.111424,0.061273,0.099485,0.130187,0.15124,0.046931,0.040598,0.145005,0.088839
2023-03-28,0.232054,0.158019,0.088873,0.22001,0.192328,0.104971,0.14841,0.081214,0.12816,0.329291
2023-03-29,0.085327,0.122973,0.04029,0.028923,0.055337,0.049815,0.086313,0.121313,0.10061,0.15079
2023-03-30,0.164733,0.115521,0.079897,0.221725,0.001365,0.171827,0.035231,0.10969,0.167531,0.201489
2023-03-31,0.196585,0.038565,0.140608,0.149081,0.066781,0.043841,0.090405,0.181687,0.173086,0.131532
2023-04-03,0.133313,0.115642,-0.046703,0.11056,-0.040465,0.093135,-0.05267,0.098706,0.150192,0.242885
2023-04-04,0.059763,0.124177,0.244804,-0.064423,0.186481,0.073694,0.069727,0.157641,0.137419,0.214354
2023-04-05,0.038553,0.097574,0.044649,-0.006243,0.052147,0.063549,0.1704,0.158417,0.10532,0.121172
2023-04-06,0.08838,0.106067,0.13331,0.184617,0.051402,0.044604,0.14561,0.146224,0.320578,0.296958
2023-04-10,0.037697,0.148807,0.105476,0.055542,0.121243,0.129433,0.188598,0.079982,0.181637,0.248605
2023-04-11,0.027079,0.064405,0.117958,0.024666,-0.00778,-0.016513,0.051214,0.35245,0.062146,0.08196
2023-04-12,0.14808,0.057565,0.045978,0.114314,0.054188,0.062933,0.044585,0.311221,0.124461,0.233274
2023-04-13,0.001437,-0.01488,0.079566,0.056471,-0.082632,0.17934,-0.00815,0.115865,0.047862,0.144018
2023-04-14,0.013184,0.124798,0.17745,0.057005,0.008999,0.125492,0.008815,0.07364,0.195642,0.144923
2023-04-17,0.014847,0.048682,0.124802,0.110593,0.128709,0.093882,0.10534,0.01059,0.132804,0.113783
2023-04-18,0.028428,-0.033448,0.011319,0.10403,0.104337,0.05858,0.14026,0.087071,0.235452,0.088961
2023-04-19,0.081301,0.100898,0.187308,0.119259,0.108684,0.10007,0.045385,0.092267,0.14302,0.272013
2023-04-20,0.007523,0.145528,0.108739,0.037138,0.171373,0.067604,0.107872,0.119311,0.055783,0.117931
2023-04-21,0.211542,0.150176,0.162722,0.072606,0.054498,0.12317,0.041315,0.154125,0.110727,0.0
2023-04-24,0.07227,0.17766,0.109863,0.083126,0.134767,0.059229,0.06069,0.170153,0.266574,0.059515
2023-04-25,-0.024839,0.053595,0.085231,-0.007581,0.213076,0.049584,0.022217,0.079727,0.250555,0.14902
2023-04-26,0.042644,0.118746,0.147761,0.166163,0.025,0.120729,-0.004534,-0.035601,0.15251,0.229834
2023-04-27,0.061578,0.012288,0.099512,0.215913,0.096908,0.03922,0.063993,0.002771,0.085892,0.150727
2023-04-28,0.000458,0.22745,0.207649,0.003704,-0.034623,0.040527,0.07992,0.143774,0.071817,0.080523
2023-05-01,-0.000722,0.073401,0.051633,-0.101929,0.072244,0.106305,0.119956,0.075713,0.110888,0.03741
2023-05-02,0.053782,0.056548,0.03555,0.068052,-0.041869,0.08362,0.029599,0.044473,0.054336,0.170893
2023-05-03,0.111137,0.10964,0.061915,0.078663,-0.008525,0.101817,-0.104333,0.025105,0.134929,0.14476
2023-05-04,-0.01449,0.002101,0.112894,0.057943,0.07444,0.301218,-0.000198,0.066557,0.058703,0.132265
2023-05-05,0.280658,0.070849,0.06815,0.348262,0.13888,-0.17014,-0.019701,0.22796,0.019782,0.156485
2023-05-08,0.067487,0.017195,0.13892,0.048367,0.14424,0.082067,0.142506,0.113227,0.137948,0.203933
2023-05-09,-0.00412,0.143264,0.336925,-0.147408,0.157306,0.183222,0.124058,0.13903,0.031134,0.124631
2023-05-10,0.106853,-0.004055,0.178482,0.025476,0.061268,0.104861,0.076205,0.025016,0.112299,0.197613
2023-05-11,0.286314,0.131244,0.290757,-0.046867,0.231377,0.058466,0.194457,0.04404,0.039163,0.28435
2023-05-12,0.142905,0.087734,0.085386,-0.01715,0.05106,0.05544,0.158775,0.102029,0.095828,0.127098
2023-05-15,0.021256,0.080738,0.097185,-0.081246,0.114601,0.12548,0.135432,0.135317,0.176012,0.213453
2023-05-16,0.062167,0.071718,0.086154,0.031086,0.008872,0.0608,0.070826,0.07757,0.093437,0.237767
2023-05-17,0.006847,0.031926,-0.036239,0.077335,-0.131548,0.06658,0.043691,0.068,0.148773,0.138796
2023-05-18,0.02983,0.252214,-0.046546,0.077354,0.0412,0.0148,0.03275,0.073738,0.120648,0.148776
2023-05-19,0.251387,0.079226,0.058658,0.046974,0.028155,0.07576,0.0,0.03647,0.238598,0.164784
2023-05-22,0.080063,0.044529,0.142908,0.058491,0.065889,0.161153,0.090434,0.155039,0.024013,0.109
2023-05-23,0.033214,-0.020525,0.032651,0.153937,0.124822,0.136731,0.087584,0.092061,0.23763,-0.036025
2023-05-24,0.064547,0.017273,-0.02143,0.054311,-0.037947,0.107105,-0.007663,0.171909,0.035611,0.083492
2023-05-25,0.051872,0.06134,0.021213,0.070185,0.110065,0.11104,0.051475,0.092465,0.200891,0.118501
2023-05-26,0.298727,0.064198,0.202087,0.060635,0.121165,0.111142,0.059206,0.080496,0.131522,0.13502
2023-05-30,0.003577,0.106153,0.132756,0.008883,0.290695,0.069423,0.138727,0.15797,0.117569,0.160708
2023-05-31,0.09654,0.091659,0.171704,0.091118,0.140733,0.069663,0.155695,0.236177,0.101268,0.191504
2023-06-01,0.104567,0.134392,0.201073,0.045124,-0.06024,0.106751,-0.026755,0.152751,0.162873,0.200773
2023-06-02,-0.012119,-0.003415,0.004056,-0.004618,0.031049,0.117098,0.077207,0.0344,0.088226,0.205357
2023-06-05,0.082711,0.009053,0.082553,0.067547,0.0538,0.078114,0.051556,0.084001,0.078635,0.08196
2023-06-06,0.0705,0.161352,0.011694,0.159019,0.220181,0.246539,0.036287,0.134573,0.020369,0.07135
2023-06-07,0.221051,0.124032,0.087703,0.176465,0.257772,0.106807,0.171005,0.161629,0.161015,0.283519
2023-06-08,0.053375,0.107101,0.03469,0.080722,0.277517,0.094813,0.109822,0.054165,0.114421,0.158817
2023-06-09,0.225692,0.077757,0.077951,0.045203,0.035365,0.026658,0.163606,0.145912,0.060315,0.108044
2023-06-12,0.083126,0.090705,0.055565,0.059516,0.199897,0.121445,0.136224,0.211125,0.117506,0.162033
2023-06-13,0.120877,0.086493,0.115253,0.199521,0.056737,0.0765,0.29026,0.094267,0.129191,0.086045
2023-06-14,0.17772,0.043523,0.035237,0.084057,0.247603,0.119637,0.328509,0.098705,0.224833,0.243485
2023-06-15,0.073577,0.077834,0.070129,0.234303,0.017659,0.078398,0.09621,0.11988,0.133587,0.122933
2023-06-16,0.130587,-0.00949,0.09272,0.125684,0.069499,0.1201,0.14136,0.005908,0.132425,0.254683
2023-06-20,0.104862,0.029339,0.085532,0.101279,0.092104,0.098313,0.165661,-0.005827,0.088543,0.075396
2023-06-21,0.11794,0.127686,0.03936,0.093877,0.169849,-0.082895,0.13445,0.0,0.001077,0.109551
2023-06-22,0.32592,0.043131,0.030545,0.165607,0.07414,0.02985,0.119399,0.046345,0.096555,0.294789
2023-06-23,0.186735,0.041397,0.08087,-0.014857,0.172123,0.0646,0.054279,0.112477,0.144576,0.254681
2023-06-26,0.128357,0.153912,0.053009,0.112462,0.112871,0.153485,0.083373,0.15677,0.162652,0.297803
2023-06-27,0.176568,0.114273,0.102518,0.243315,0.13997,0.056354,0.12264,0.293719,0.187206,0.230065
2023-06-28,0.02695,0.107239,0.11212,-0.108671,0.12248,0.042222,0.20529,0.230241,0.063569,0.200063
2023-06-29,0.077377,0.002469,0.065871,0.063947,0.301491,0.04767,0.035073,0.258858,0.081873,0.218774
2023-06-30,-0.001808,0.099085,0.017703,-0.004592,0.009564,0.12335,-0.07432,0.143469,0.051834,0.16813
2023-07-03,0.115765,0.077536,0.10649,0.067603,0.169505,0.093324,-0.042033,0.198415,0.302904,0.161482
2023-07-05,0.219418,0.093782,0.045479,0.140941,0.243113,0.202541,0.113652,0.21311,0.145582,0.167514
2023-07-06,0.12168,0.054733,0.160278,0.114428,0.349625,0.050552,0.0592,0.094047,0.029536,0.173597
2023-07-07,0.151255,0.091283,-0.005559,0.047145,0.10098,-0.038615,0.042336,0.043555,0.010513,0.145707
2023-07-10,0.055541,0.038425,0.077948,0.010549,0.094086,0.051985,0.19686,0.15241,0.120323,0.163235
2023-07-11,0.115675,0.148304,-0.043403,0.103742,-0.0193,0.11171,0.05744,0.107972,0.135302,0.176217
2023-07-12,0.107225,0.102396,0.066905,0.054551,0.292268,0.013353,0.10863,0.1404,0.122702,0.128027
2023-07-13,0.116293,0.18475,0.159968,-0.008363,0.106642,0.084983,0.0,0.120317,0.172196,0.04496
2023-07-14,0.107051,0.160243,0.107797,0.023352,0.09642,0.05429,0.0,0.03335,0.13539,0.11593
2023-07-17,-0.088604,0.045599,0.172886,0.04881,0.085432,0.01073,0.02976,0.209581,0.125749,0.054697
2023-07-18,0.068732,0.049771,-0.024509,0.153426,0.12676,0.222063,0.02546,0.106953,0.278128,0.159672
2023-07-19,0.193892,0.168018,0.0264,0.122667,-0.011843,0.157138,0.0,0.15344,0.20008,-0.00572
2023-07-20,-0.00232,0.088567,0.102567,0.113442,0.005415,0.010132,0.107035,-0.016861,0.076751,0.229207
2023-07-21,0.078851,0.024183,0.043467,0.108903,-0.043439,0.077605,-0.04404,0.088688,0.056383,0.07752
2023-07-24,0.049917,0.097336,0.172026,0.098092,0.088336,0.179275,0.111228,0.254723,0.172724,0.050827
2023-07-25,-0.067168,0.065373,0.054073,0.11352,0.04148,0.022146,0.078215,0.08722,0.019383,0.173956
2023-07-26,0.202827,0.170692,0.079716,0.086931,-0.052292,-0.063856,0.068309,0.068926,0.072705,0.31093
2023-07-27,0.032108,0.200475,-0.024406,0.13279,0.174563,0.160814,0.008952,0.15286,0.078647,0.039637
2023-07-28,0.146267,0.139445,0.203425,0.059689,-0.029597,-0.005885,0.062433,0.224787,0.258062,0.026973
2023-07-31,0.117139,0.111874,0.295402,0.043616,0.158178,0.071981,0.054351,0.119206,0.192682,0.27928
2023-08-01,0.304845,0.118555,0.186396,0.049138,0.263353,0.070853,0.16848,0.08504,0.209482,0.144589
2023-08-02,0.103793,0.000319,0.06764,0.080769,0.282458,0.079853,0.043515,0.107651,0.04899,0.01201
2023-08-03,0.058635,0.014076,0.056586,0.104483,0.094094,0.079051,0.03558,0.037217,0.059218,0.076323
2023-08-04,0.016595,0.07977,-0.068349,0.055847,-0.037665,0.115097,0.030974,-0.08166,0.065607,0.100984
2023-08-07,0.08163,0.075559,0.105471,-0.039059,0.113333,0.05873,0.026965,-0.051422,0.044322,0.091735
2023-08-08,0.1498,0.113146,0.219688,-0.066639,0.158976,0.089719,0.01032,-0.013321,0.122801,0.10054
2023-08-09,0.056634,0.049837,-0.019293,0.084286,0.242629,0.12237,0.12886,-0.03062,0.132904,0.145372
2023-08-10,0.056511,0.067131,0.162549,0.130885,0.256299,0.024135,0.04404,0.326865,0.05379,0.09966
2023-08-11,0.101782,0.07658,0.148173,0.135721,0.068855,0.059333,0.098286,0.193569,0.146444,0.133293
2023-08-14,0.044858,0.058432,0.178631,0.089769,0.150716,0.088122,0.128293,0.126823,0.13544,0.176514
2023-08-15,0.021986,0.060225,0.026051,-0.068028,0.033177,0.12577,0.034815,0.112388,0.144086,0.026658
2023-08-16,0.14273,0.116197,0.127098,-0.020947,-0.02409,0.179895,0.030308,0.190784,0.136823,0.092216
2023-08-17,0.06904,0.031221,0.053767,0.081252,0.08139,0.014409,0.133335,0.072998,0.060907,0.266013
2023-08-18,0.13355,-0.001388,0.171541,0.086385,0.132069,-0.04342,0.076932,0.120235,0.170361,0.11366
2023-08-21,0.028349,0.079909,0.164622,0.140108,0.064272,0.054113,0.020211,0.156006,0.038895,-0.08816
2023-08-22,-0.005668,0.046683,0.020663,0.00033,-0.010727,0.16688,0.015087,0.120617,0.096004,0.0
2023-08-23,0.007355,0.151265,0.176147,0.177311,0.131292,0.072454,0.013134,0.105003,0.178199,0.081655
2023-08-24,0.019923,0.069197,0.070531,-0.014457,0.169873,0.12956,0.07636,0.06904,0.13619,0.043303
2023-08-25,-0.077265,0.112282,0.06442,0.023236,0.073462,0.027447,0.185053,0.070705,0.039432,0.098573
2023-08-28,0.028857,0.086468,0.217414,0.12842,0.046845,-0.001852,0.227113,0.19812,0.192867,0.002903
2023-08-29,0.074282,0.200396,-0.0384,-0.059907,0.114348,-0.016525,0.121036,0.195116,0.158436,0.220139
2023-08-30,0.02991,0.102784,0.07273,0.076117,0.043234,0.058375,0.204287,0.194257,0.135049,0.207043
2023-08-31,0.119017,0.228715,0.014126,0.09643,0.110472,0.061981,0.221063,0.172059,0.066601,0.154555
2023-09-01,0.01918,0.184002,0.191923,0.05401,0.103614,0.131087,0.242497,0.29386,0.193087,0.329894
2023-09-05,0.40599,0.099945,-0.018475,0.100058,-0.038212,0.128181,0.06364,0.147571,0.216847,0.23893
2023-09-06,0.141573,0.043815,0.250289,0.294283,0.192973,0.083673,0.12696,0.198454,0.111524,0.080067
2023-09-07,0.147289,0.034474,0.245675,0.27011,-0.189493,0.18894,0.04648,0.022667,0.143068,0.27001
2023-09-08,0.140835,0.17325,0.141711,0.098857,0.261324,0.050347,0.061497,0.204,0.081288,0.144177
2023-09-11,0.006898,0.082206,0.108891,0.114061,0.125103,0.089769,0.16076,0.246966,0.21561,-0.123527
2023-09-12,0.037547,0.058548,0.101971,0.19237,-0.02757,0.119136,0.110165,-0.049794,0.056966,-0.125233
2023-09-13,0.020765,0.097308,0.098299,0.086734,0.143467,0.063371,0.114594,0.109479,0.351122,0.13178
2023-09-14,0.10732,0.031052,0.122991,0.171734,0.081808,0.09646,0.107811,0.089137,0.181783,0.21654
2023-09-15,0.032758,0.273074,-0.010076,0.027318,-0.000179,0.078187,0.073136,0.282277,-0.009785,0.25713
2023-09-18,0.098897,0.0881,0.058334,0.280374,0.080601,0.092996,0.136513,0.170325,0.160216,0.069507
2023-09-19,0.081126,0.110618,0.04519,0.124159,0.04774,0.122252,0.008371,0.258646,0.102514,0.263322
2023-09-20,0.145884,-0.082029,0.038433,0.065153,-0.139545,0.062049,0.02023,0.450912,0.051817,0.214507
2023-09-21,0.039677,0.037884,0.146003,0.07937,0.132327,0.128242,0.10848,0.197573,0.193569,0.018453
2023-09-22,0.017472,0.149438,0.214824,-0.002622,0.046038,0.208967,0.121035,0.15811,0.099278,-0.040124
2023-09-25,-0.023808,0.077548,0.189347,0.097939,0.174102,0.149903,-0.0846,0.087117,0.076504,0.121844
2023-09-26,0.157733,0.131094,0.158054,0.135942,0.069857,0.128098,-0.046329,0.171585,0.072294,0.177659
2023-09-27,0.116491,-0.012613,0.121955,0.092289,0.215821,0.188875,0.115673,0.189768,0.131694,-0.007531
2023-09-28,0.074091,0.089488,0.14098,0.155607,0.1254,0.050451,0.124806,0.370631,0.014731,0.091384
2023-09-29,0.32741,0.168529,0.214951,0.208852,0.126405,0.131832,0.08699,0.208926,0.083063,0.490372
2023-10-02,0.264206,0.141631,0.217528,0.173649,0.058763,0.131063,0.18959,0.30891,0.200712,0.218729
2023-10-03,0.122454,0.368542,0.235757,0.168359,0.213968,0.101469,0.157691,0.16413,0.241958,0.182245
2023-10-04,0.165245,0.114709,0.191367,0.12015,0.12248,0.069547,0.001375,0.193182,0.082888,0.103167
2023-10-05,0.081918,0.162426,0.205033,0.08972,-0.02732,0.099449,0.096847,0.221558,0.192149,0.174672
2023-10-06,0.13359,0.069477,0.155399,0.136798,0.090551,0.088795,0.113324,0.255864,0.055071,0.184135
2023-10-09,0.165673,0.05832,-0.14293,0.146371,0.348723,-0.031811,0.057637,0.1751,0.125914,0.076732
2023-10-10,0.171265,0.183609,0.104314,0.039749,-5.6e-05,0.116997,0.024524,0.162946,0.131233,0.204988
2023-10-11,0.159463,0.058204,0.131517,0.020824,0.039178,0.187309,0.143016,0.131224,0.18174,0.1566
2023-10-12,0.088083,0.096068,0.264472,0.076369,0.066949,0.189395,0.12335,0.338747,0.106257,0.111348
2023-10-13,0.0125,0.056993,-0.026795,-0.018407,0.03893,0.12499,0.105637,0.333024,0.166458,0.444533
2023-10-16,0.016153,0.160782,0.163734,0.041932,0.031012,0.078171,0.139446,0.154074,0.140965,0.200766
2023-10-17,-0.0256,0.068331,0.188793,0.15136,0.138425,0.051899,0.077513,-0.024773,0.075245,0.284754
2023-10-18,0.042297,0.091163,-0.047527,0.023193,0.10263,0.04653,-0.097847,0.147031,0.041153,0.230755
2023-10-19,0.224956,0.047858,0.184889,0.071921,0.218597,0.08238,0.048395,0.032949,0.116627,0.203284
2023-10-20,0.075779,0.089546,0.083097,0.093659,0.105972,-0.00231,-0.08038,0.23721,0.123026,0.24792
2023-10-23,0.052052,0.148059,0.015655,0.016845,0.088669,0.180469,0.095673,0.216533,0.139688,0.005383
2023-10-24,0.096811,0.076397,0.161121,0.101302,0.118175,0.210546,0.111317,0.21792,0.171836,-0.001495
2023-10-25,0.10521,-0.018668,0.178601,0.122351,0.063877,0.074822,0.140796,0.122098,0.15567,0.059803
2023-10-26,0.1434,0.059376,0.059367,0.176184,0.184967,0.067365,0.131602,0.047513,0.113791,0.28066
2023-10-27,-0.065627,0.11859,0.083442,0.063675,0.123049,-0.084401,0.094499,0.111854,0.187254,0.214639
2023-10-30,0.073493,0.107344,0.056137,0.116247,0.043557,0.138209,0.16892,0.232477,0.039338,0.192687
2023-10-31,0.103248,0.133276,0.108549,0.065878,0.092558,0.097922,0.030974,0.08741,0.11477,0.094133
2023-11-01,0.062753,0.151829,0.180841,0.083579,0.017937,0.12493,0.221952,0.043496,0.095402,0.035853
2023-11-02,0.047298,0.106307,0.065923,0.182036,0.062079,0.185848,0.103592,0.158413,0.18315,0.167359
2023-11-03,0.1055,0.07733,0.137735,0.20951,0.070373,0.054549,0.144127,0.03575,0.146965,0.057503
2023-11-06,0.053104,0.052473,0.145131,0.033971,0.119137,0.133763,0.230852,0.06939,0.172985,0.108338
2023-11-07,0.173423,0.186682,0.188166,0.115122,0.086484,0.093569,0.086831,0.218112,0.344049,0.240824
2023-11-08,0.115955,0.019636,0.163118,0.074881,0.04333,0.090087,0.065864,0.068353,0.049458,0.227715
2023-11-09,0.28097,0.133252,0.08789,0.031096,0.145438,0.230656,0.00129,0.184619,0.235851,0.318575
2023-11-10,0.065432,0.138952,0.091944,0.125108,-0.011329,0.090224,-0.0106,0.027956,0.247792,0.367426
2023-11-13,0.12335,0.157528,0.187561,-0.13722,0.122006,0.012518,0.032227,0.127965,0.164904,0.111536
2023-11-14,0.076617,0.087683,0.25366,0.093724,0.080059,0.057953,0.125627,0.165468,0.268267,0.222344
2023-11-15,0.166,0.154647,0.095413,0.08716,0.15714,0.145138,0.2202,0.201628,0.074995,0.113313
2023-11-16,0.03111,0.021419,-0.074611,0.041192,0.02616,0.133306,0.092911,0.136764,0.114469,0.27994
2023-11-17,0.023206,0.084903,0.074214,0.117218,0.038597,0.213802,0.238976,0.061119,0.139206,0.204764
2023-11-20,0.046685,0.042926,0.017734,0.02975,0.171025,-0.001797,0.337807,0.106787,0.206296,0.139102
